Image ID,GT Label,GT Box,Best Pred Box,IoU,Status
000061,Car,"[0.0, 212.28, 41.28, 328.12]","[0.0, 221.0, 40.0, 324.0]",0.861586684654589,TP
000061,Car,"[69.7, 217.73, 112.22, 254.15]","[73.0, 217.0, 111.0, 249.0]",0.7538197866623904,TP
000061,Car,"[0.0, 218.4, 93.89, 297.9]","[21.0, 220.0, 91.0, 287.0]",0.6283279443159433,TP
000061,Car,,"[1040.0, 134.0, 1074.0, 162.0]",0.0,FP
000062,Car,"[409.55, 177.73, 520.82, 250.74]","[413.0, 176.0, 517.0, 247.0]",0.8675702343233729,TP
000062,Car,"[502.22, 185.85, 574.38, 229.91]","[515.0, 184.0, 571.0, 227.0]",0.7019254762517453,TP
000062,Car,"[602.85, 184.1, 638.97, 209.35]","[601.0, 183.0, 639.0, 209.0]",0.8988109633615224,TP
000062,Car,"[677.29, 181.51, 704.82, 198.0]",,0.0,FN
000062,Cyclist,"[692.58, 175.37, 717.5, 229.83]","[696.0, 176.0, 715.0, 223.0]",0.657999833768464,TP
000063,Car,"[875.15, 185.26, 975.98, 253.98]","[879.0, 187.0, 976.0, 247.0]",0.8396248925145078,TP
000063,Car,"[287.03, 172.92, 514.8, 285.76]","[341.0, 170.0, 510.0, 270.0]",0.6263214616589272,TP
000063,Pedestrian,"[411.42, 172.4, 454.91, 296.52]",,0.0,FN
000063,Pedestrian,,"[404.0, 178.0, 446.0, 214.0]",0.0,FP
000063,Car,,"[841.0, 171.0, 890.0, 214.0]",0.0,FP
000064,Car,"[657.65, 179.93, 709.86, 219.92]","[656.0, 180.0, 710.0, 218.0]",0.9202569379561074,TP
000064,Car,"[731.51, 180.39, 882.28, 275.8]","[731.0, 181.0, 875.0, 269.0]",0.8750696481806455,TP
000064,Car,"[715.18, 175.63, 762.77, 203.9]","[716.0, 175.0, 759.0, 202.0]",0.82618843414883,TP
000065,Pedestrian,"[602.33, 172.98, 626.06, 220.54]",,0.0,FN
000065,Pedestrian,,"[1040.0, 226.0, 1115.0, 305.0]",0.0,FP
000065,Cyclist,,"[485.0, 205.0, 534.0, 240.0]",0.0,FP
000065,Pedestrian,,"[931.0, 215.0, 993.0, 269.0]",0.0,FP
000065,Pedestrian,,"[599.0, 176.0, 612.0, 221.0]",0.0,FP
000066,Car,"[671.48, 168.74, 710.12, 206.53]","[670.0, 169.0, 711.0, 204.0]",0.876584839982432,TP
000066,Car,"[591.73, 172.89, 633.98, 199.59]","[592.0, 172.0, 631.0, 199.0]",0.8757336910950866,TP
000066,Car,,"[618.0, 169.0, 641.0, 191.0]",0.0,FP
000067,Car,"[671.83, 174.3, 702.61, 195.46]","[670.0, 172.0, 700.0, 195.0]",0.7690977594146428,TP
000067,Car,"[704.82, 171.69, 744.06, 200.12]","[704.0, 169.0, 743.0, 201.0]",0.8492504474094227,TP
000067,Car,"[427.15, 179.96, 600.34, 281.01]","[431.0, 182.0, 598.0, 280.0]",0.9351546049236065,TP
000067,Car,"[76.38, 181.99, 384.72, 306.19]","[82.0, 189.0, 379.0, 299.0]",0.8530955382398312,TP
000067,Car,"[478.81, 182.19, 515.67, 207.52]",,0.0,FN
000067,Car,,"[1170.0, 155.0, 1201.0, 175.0]",0.0,FP
000067,Car,,"[1136.0, 157.0, 1171.0, 176.0]",0.0,FP
000067,Car,,"[1044.0, 158.0, 1072.0, 177.0]",0.0,FP
000067,Car,,"[1202.0, 154.0, 1241.0, 175.0]",0.0,FP
000067,Car,,"[1104.0, 158.0, 1141.0, 177.0]",0.0,FP
000068,Car,"[69.26, 200.28, 435.08, 374.0]","[99.0, 200.0, 435.0, 373.0]",0.9118474439947913,TP
000068,Car,"[0.0, 209.2, 198.59, 374.0]","[0.0, 215.0, 182.0, 371.0]",0.8675238098497319,TP
000068,Cyclist,"[1210.28, 199.77, 1241.0, 374.0]",,0.0,FN
000068,Car,"[478.18, 187.68, 549.54, 249.43]",,0.0,FN
000068,Car,"[530.03, 187.79, 573.1, 226.09]","[536.0, 188.0, 572.0, 224.0]",0.7856540539688552,TP
000068,Car,"[667.74, 182.35, 790.82, 230.38]","[667.0, 184.0, 771.0, 227.0]",0.7470834137312804,TP
000068,Car,"[657.37, 184.48, 763.34, 221.64]","[667.0, 184.0, 771.0, 227.0]",0.7412225653016032,TP
000068,Car,"[637.45, 180.34, 714.44, 212.34]","[639.0, 182.0, 685.0, 211.0]",0.5414664242109364,TP
000068,Cyclist,"[958.95, 167.55, 1036.88, 254.43]",,0.0,FN
000068,Car,,"[396.0, 171.0, 524.0, 280.0]",0.0,FP
000068,Cyclist,,"[905.0, 214.0, 1027.0, 297.0]",0.0,FP
000068,Car,,"[519.0, 190.0, 550.0, 245.0]",0.0,FP
000068,Cyclist,,"[804.0, 219.0, 908.0, 290.0]",0.0,FP
000068,Car,,"[624.0, 182.0, 647.0, 202.0]",0.0,FP
000069,Car,"[130.0, 186.92, 355.47, 257.87]","[131.0, 190.0, 348.0, 254.0]",0.8681575434642153,TP
000069,Car,"[501.21, 177.91, 556.47, 194.32]",,0.0,FN
000070,Pedestrian,"[531.11, 146.5, 631.01, 350.0]",,0.0,FN
000070,Pedestrian,,"[557.0, 148.0, 609.0, 335.0]",0.0,FP
000070,Cyclist,,"[382.0, 205.0, 422.0, 266.0]",0.0,FP
000070,Cyclist,,"[282.0, 205.0, 339.0, 281.0]",0.0,FP
000070,Cyclist,,"[1144.0, 226.0, 1223.0, 346.0]",0.0,FP
000071,Car,"[596.84, 174.1, 664.34, 239.31]","[594.0, 177.0, 663.0, 238.0]",0.8821497230003172,TP
000072,Car,"[0.0, 178.54, 117.72, 228.38]",,0.0,FN
000072,Car,"[290.87, 187.34, 464.1, 288.52]","[290.0, 187.0, 459.0, 286.0]",0.9387121360903667,TP
000072,Car,"[590.87, 174.23, 629.98, 213.19]","[588.0, 174.0, 628.0, 211.0]",0.8332665122732962,TP
000073,Pedestrian,"[237.23, 173.7, 312.33, 365.33]","[234.0, 174.0, 299.0, 361.0]",0.7703010445253864,TP
000073,Pedestrian,"[189.46, 158.23, 256.19, 356.44]","[188.0, 161.0, 244.0, 349.0]",0.7594618702258884,TP
000073,Pedestrian,"[752.95, 164.08, 791.19, 288.78]","[752.0, 170.0, 792.0, 286.0]",0.892040683026967,TP
000073,Cyclist,"[444.66, 170.48, 485.7, 241.86]",,0.0,FN
000073,Cyclist,"[494.34, 168.08, 517.01, 223.73]","[498.0, 169.0, 515.0, 222.0]",0.7141806877139915,TP
000073,Pedestrian,"[546.73, 177.07, 560.52, 214.88]","[548.0, 178.0, 558.0, 213.0]",0.6712697873551585,TP
000073,Pedestrian,"[535.68, 174.41, 549.63, 214.38]","[536.0, 178.0, 549.0, 213.0]",0.8160242045333257,TP
000073,Cyclist,,"[1169.0, 211.0, 1241.0, 314.0]",0.0,FP
000073,Pedestrian,,"[735.0, 170.0, 758.0, 215.0]",0.0,FP
000073,Pedestrian,,"[457.0, 173.0, 477.0, 235.0]",0.0,FP
000074,Pedestrian,"[688.53, 124.64, 780.2, 363.93]","[680.0, 135.0, 772.0, 358.0]",0.7808492628271855,TP
000074,Pedestrian,"[778.38, 149.08, 861.05, 355.71]","[781.0, 162.0, 849.0, 351.0]",0.7523664198213643,TP
000074,Pedestrian,"[935.8, 155.14, 1006.47, 306.09]","[933.0, 159.0, 1005.0, 304.0]",0.906116071265298,TP
000074,Cyclist,,"[248.0, 212.0, 318.0, 297.0]",0.0,FP
000074,Cyclist,,"[294.0, 196.0, 406.0, 289.0]",0.0,FP
000075,Car,"[0.0, 137.74, 159.41, 374.0]",,0.0,FN
000075,Car,"[452.53, 186.98, 572.26, 264.03]","[456.0, 188.0, 571.0, 256.0]",0.8476784207252388,TP
000075,Car,"[540.75, 182.52, 621.76, 237.57]","[559.0, 184.0, 620.0, 235.0]",0.6975961187554808,TP
000075,Car,"[611.24, 182.17, 671.77, 222.71]","[616.0, 183.0, 672.0, 219.0]",0.8154283004940929,TP
000075,Car,"[804.21, 165.36, 846.44, 190.26]",,0.0,FN
000076,Pedestrian,"[90.64, 186.57, 329.47, 373.0]",,0.0,FN
000076,Pedestrian,"[964.98, 157.64, 1023.92, 289.42]","[958.0, 162.0, 1013.0, 284.0]",0.6797380367084809,TP
000076,Pedestrian,"[236.84, 169.82, 288.56, 339.57]","[229.0, 178.0, 279.0, 332.0]",0.6501202083143499,TP
000076,Cyclist,"[413.06, 169.47, 489.86, 291.05]","[429.0, 173.0, 482.0, 280.0]",0.6073461575368754,TP
000076,Pedestrian,"[811.24, 152.52, 841.74, 249.83]",,0.0,FN
000076,Pedestrian,"[583.85, 164.01, 608.02, 237.87]","[580.0, 167.0, 605.0, 236.0]",0.7115843206574921,TP
000076,Pedestrian,"[524.52, 165.79, 549.51, 230.67]","[523.0, 166.0, 544.0, 230.0]",0.7254145042869009,TP
000076,Pedestrian,"[560.09, 165.43, 577.09, 224.39]","[552.0, 166.0, 574.0, 222.0]",0.5352352682497783,TP
000076,Pedestrian,"[708.67, 157.73, 729.27, 222.05]",,0.0,FN
000076,Cyclist,,"[875.0, 220.0, 953.0, 361.0]",0.0,FP
000076,Pedestrian,,"[145.0, 194.0, 262.0, 372.0]",0.0,FP
000076,Cyclist,,"[787.0, 234.0, 855.0, 359.0]",0.0,FP
000076,Cyclist,,"[692.0, 195.0, 740.0, 244.0]",0.0,FP
000076,Cyclist,,"[424.0, 217.0, 456.0, 288.0]",0.0,FP
000076,Pedestrian,,"[621.0, 169.0, 635.0, 210.0]",0.0,FP
000077,Car,"[574.29, 179.23, 616.86, 208.22]","[574.0, 176.0, 613.0, 206.0]",0.7575948343575297,TP
000078,Car,"[222.78, 166.78, 454.29, 308.44]","[297.0, 175.0, 449.0, 303.0]",0.5932483857505908,TP
000078,Car,"[658.66, 166.95, 697.19, 201.46]","[657.0, 170.0, 695.0, 200.0]",0.7903033504962005,TP
000078,Car,"[615.97, 168.04, 651.65, 189.21]","[616.0, 164.0, 647.0, 187.0]",0.6674649233419223,TP
000078,Car,,"[0.0, 167.0, 323.0, 369.0]",0.0,FP
000079,Car,"[669.49, 174.52, 700.47, 196.1]","[668.0, 172.0, 698.0, 196.0]",0.7890123810544707,TP
000079,Car,"[701.01, 171.82, 742.42, 201.29]","[700.0, 170.0, 741.0, 202.0]",0.8704860680753246,TP
000079,Car,"[357.22, 182.05, 567.87, 301.78]","[360.0, 185.0, 565.0, 299.0]",0.926604204344656,TP
000079,Car,"[0.0, 183.03, 326.6, 330.77]","[0.0, 193.0, 323.0, 322.0]",0.8635310488601855,TP
000079,Car,"[483.32, 182.25, 518.76, 207.09]",,0.0,FN
000079,Car,,"[1170.0, 155.0, 1201.0, 175.0]",0.0,FP
000079,Car,,"[1136.0, 157.0, 1171.0, 176.0]",0.0,FP
000079,Car,,"[1044.0, 158.0, 1072.0, 177.0]",0.0,FP
000079,Car,,"[1202.0, 154.0, 1241.0, 174.0]",0.0,FP
000079,Car,,"[1104.0, 158.0, 1139.0, 177.0]",0.0,FP
000080,Car,"[457.71, 176.44, 528.64, 229.39]","[456.0, 174.0, 526.0, 225.0]",0.8270595649006831,TP
000080,Car,"[536.11, 176.89, 565.32, 202.72]",,0.0,FN
000080,Car,"[559.75, 176.02, 578.82, 192.14]",,0.0,FN
000080,Car,"[589.68, 172.46, 633.43, 216.04]","[587.0, 174.0, 633.0, 215.0]",0.8807912700439645,TP
000081,Car,"[563.24, 175.63, 581.9, 191.81]","[563.0, 175.0, 582.0, 190.0]",0.8411717872126564,TP
000082,Car,"[708.08, 167.9, 728.44, 184.46]","[706.0, 164.0, 729.0, 185.0]",0.6980571428571434,TP
000083,Car,"[0.0, 202.73, 361.84, 373.0]","[0.0, 219.0, 346.0, 370.0]",0.8480048484205698,TP
000083,Car,"[368.92, 183.19, 504.02, 279.22]","[369.0, 186.0, 504.0, 279.0]",0.9677305227756592,TP
000083,Car,"[587.82, 169.53, 643.17, 220.02]","[588.0, 171.0, 644.0, 223.0]",0.9008207713567317,TP
000083,Car,"[519.33, 170.45, 571.86, 215.65]","[519.0, 171.0, 573.0, 218.0]",0.9137372966484945,TP
000083,Car,"[463.38, 174.76, 511.89, 205.66]","[472.0, 177.0, 512.0, 206.0]",0.7542644656146981,TP
000083,Car,,"[104.0, 163.0, 331.0, 277.0]",0.0,FP
000083,Car,,"[560.0, 170.0, 588.0, 198.0]",0.0,FP
000084,Car,"[459.33, 179.71, 505.68, 227.3]","[457.0, 180.0, 505.0, 225.0]",0.8894264007930247,TP
000084,Car,"[448.2, 181.65, 486.43, 208.6]",,0.0,FN
000085,Cyclist,"[678.16, 164.16, 705.93, 243.78]","[680.0, 173.0, 704.0, 237.0]",0.6946933837782044,TP
000085,Pedestrian,"[304.95, 177.99, 359.91, 304.07]","[307.0, 183.0, 352.0, 302.0]",0.7727989991798369,TP
000085,Car,"[0.0, 179.86, 156.79, 244.69]",,0.0,FN
000086,Car,"[0.0, 167.86, 85.41, 374.0]",,0.0,FN
000086,Car,"[0.0, 198.47, 233.64, 362.17]","[0.0, 199.0, 225.0, 352.0]",0.9000737001523889,TP
000086,Car,"[357.4, 177.28, 507.68, 223.54]","[357.0, 177.0, 502.0, 227.0]",0.8903783495294297,TP
000086,Car,"[687.56, 171.57, 861.8, 232.21]","[689.0, 171.0, 784.0, 231.0]",0.5316211100656685,TP
000086,Car,"[670.92, 163.04, 823.26, 222.96]",,0.0,FN
000086,Car,"[418.36, 175.37, 519.34, 208.94]",,0.0,FN
000086,Car,"[451.01, 175.35, 533.89, 202.01]","[473.0, 174.0, 533.0, 203.0]",0.6806864124166462,TP
000086,Car,,"[0.0, 277.0, 61.0, 372.0]",0.0,FP
000086,Car,,"[672.0, 165.0, 751.0, 214.0]",0.0,FP
000087,Car,"[23.14, 183.9, 225.74, 258.36]","[20.0, 186.0, 219.0, 258.0]",0.9209912748937475,TP
000087,Car,"[694.9, 174.26, 735.64, 207.53]","[693.0, 176.0, 735.0, 207.0]",0.878938412656035,TP
000087,Car,"[797.32, 169.25, 844.72, 185.72]",,0.0,FN
000087,Pedestrian,"[560.17, 171.53, 569.17, 196.85]",,0.0,FN
000087,Car,"[886.07, 166.52, 939.02, 185.61]",,0.0,FN
000088,Car,"[175.86, 191.58, 373.02, 247.37]","[181.0, 190.0, 365.0, 247.0]",0.9031913514535392,TP
000088,Car,,"[136.0, 188.0, 205.0, 220.0]",0.0,FP
000089,Car,"[317.74, 196.5, 504.71, 314.03]","[323.0, 200.0, 500.0, 300.0]",0.8054759953340827,TP
000089,Car,"[657.48, 176.96, 720.62, 224.75]","[658.0, 176.0, 718.0, 224.0]",0.9178355704599773,TP
000089,Car,"[458.28, 184.16, 538.75, 243.43]","[466.0, 186.0, 536.0, 237.0]",0.7485128967199595,TP
000089,Car,"[704.25, 177.37, 853.41, 287.79]",,0.0,FN
000089,Car,"[635.02, 178.02, 665.21, 203.12]","[634.0, 173.0, 664.0, 203.0]",0.7752010336579178,TP
000089,Car,,"[704.0, 180.0, 756.0, 277.0]",0.0,FP
000090,Car,"[5.08, 199.56, 126.68, 269.46]","[7.0, 202.0, 124.0, 266.0]",0.8809577592048793,TP
000090,Car,,"[0.0, 200.0, 37.0, 251.0]",0.0,FP
000091,Cyclist,"[902.74, 156.63, 947.4, 228.32]","[910.0, 157.0, 936.0, 229.0]",0.575991081941435,TP
000091,Car,"[709.26, 175.05, 738.72, 203.83]","[705.0, 173.0, 739.0, 203.0]",0.7883628521679991,TP
000091,Car,,"[281.0, 182.0, 333.0, 217.0]",0.0,FP
000091,Car,,"[316.0, 181.0, 362.0, 211.0]",0.0,FP
000092,Car,"[654.0, 176.92, 688.53, 201.62]","[654.0, 177.0, 685.0, 201.0]",0.8723271789712871,TP
000092,Car,"[359.95, 187.35, 456.4, 240.78]","[365.0, 188.0, 452.0, 237.0]",0.8272331438148603,TP
000092,Car,"[420.42, 175.29, 496.16, 228.83]","[441.0, 175.0, 495.0, 227.0]",0.6859472323188414,TP
000092,Car,"[686.98, 173.04, 733.38, 211.64]","[687.0, 175.0, 733.0, 210.0]",0.8989190637841706,TP
000092,Car,"[692.44, 163.91, 724.72, 207.04]","[687.0, 175.0, 733.0, 210.0]",0.5255380985588707,TP
000092,Car,"[1182.15, 149.81, 1241.0, 197.3]",,0.0,FN
000093,Car,"[0.0, 187.51, 326.99, 374.0]","[0.0, 191.0, 318.0, 372.0]",0.9438775892143683,TP
000093,Car,"[722.86, 168.15, 812.89, 237.29]",,0.0,FN
000093,Car,"[246.99, 194.92, 425.43, 297.77]","[298.0, 196.0, 421.0, 292.0]",0.6433981886117867,TP
000093,Car,"[359.29, 185.63, 479.38, 258.98]","[395.0, 185.0, 477.0, 255.0]",0.6420058821063013,TP
000093,Car,"[550.61, 176.8, 587.13, 202.37]","[549.0, 176.0, 588.0, 202.0]",0.8956621837361759,TP
000093,Car,"[605.74, 174.87, 626.16, 190.29]","[605.0, 174.0, 626.0, 188.0]",0.7758612342086898,TP
000093,Car,,"[581.0, 175.0, 605.0, 197.0]",0.0,FP
000093,Car,,"[700.0, 178.0, 725.0, 206.0]",0.0,FP
000094,Car,"[660.56, 189.93, 747.57, 252.98]","[662.0, 195.0, 743.0, 251.0]",0.8268348748231963,TP
000095,Car,"[599.12, 182.07, 667.54, 247.13]","[596.0, 182.0, 666.0, 246.0]",0.9183532130518225,TP
000095,Car,"[774.94, 172.0, 963.28, 270.83]","[780.0, 174.0, 957.0, 271.0]",0.9192853563944672,TP
000095,Car,"[705.57, 179.11, 802.71, 228.95]","[706.0, 181.0, 791.0, 228.0]",0.8251647189887612,TP
000095,Car,"[673.38, 181.32, 757.07, 216.77]",,0.0,FN
000095,Car,"[146.16, 192.89, 340.09, 290.07]","[146.0, 197.0, 330.0, 288.0]",0.8870010151385126,TP
000095,Car,"[452.35, 183.18, 509.3, 222.21]","[452.0, 183.0, 507.0, 220.0]",0.8960909498382457,TP
000095,Car,"[527.28, 181.12, 563.95, 206.6]","[527.0, 180.0, 561.0, 205.0]",0.822407105170163,TP
000095,Car,"[241.74, 191.35, 355.4, 242.41]",,0.0,FN
000095,Car,"[327.5, 181.26, 399.59, 228.12]","[339.0, 180.0, 397.0, 225.0]",0.7350797431654119,TP
000095,Car,"[581.09, 180.64, 609.45, 196.67]",,0.0,FN
000095,Car,"[410.89, 183.43, 465.31, 213.35]","[414.0, 183.0, 466.0, 212.0]",0.8776324077360758,TP
000095,Car,"[486.69, 184.25, 533.31, 204.92]",,0.0,FN
000095,Car,"[71.71, 187.44, 194.72, 239.44]","[72.0, 185.0, 199.0, 241.0]",0.895379313828384,TP
000095,Car,"[87.38, 185.27, 204.23, 220.99]","[72.0, 185.0, 199.0, 241.0]",0.5462621086084158,TP
000095,Car,"[648.79, 178.98, 673.89, 194.56]",,0.0,FN
000095,Car,,"[674.0, 182.0, 714.0, 217.0]",0.0,FP
000096,Car,"[783.79, 184.68, 1176.76, 339.87]","[793.0, 186.0, 1161.0, 330.0]",0.868934780261255,TP
000096,Car,"[661.39, 160.21, 1003.28, 300.49]","[666.0, 165.0, 908.0, 298.0]",0.6710963109902923,TP
000096,Car,"[505.85, 185.26, 557.04, 219.6]","[508.0, 182.0, 555.0, 218.0]",0.8051867510208615,TP
000096,Car,"[639.45, 187.58, 879.59, 275.73]","[666.0, 165.0, 908.0, 298.0]",0.5453209151002137,TP
000096,Car,,"[284.0, 177.0, 367.0, 243.0]",0.0,FP
000097,Car,"[536.07, 176.04, 569.72, 194.78]","[536.0, 176.0, 569.0, 193.0]",0.8821443159320933,TP
000097,Car,"[717.03, 174.45, 738.76, 193.71]","[716.0, 173.0, 739.0, 192.0]",0.8042915203635588,TP
000098,Car,"[659.2, 182.25, 722.84, 240.36]","[660.0, 184.0, 724.0, 240.0]",0.9351487680146305,TP
000098,Car,"[207.55, 189.19, 361.39, 280.67]","[210.0, 191.0, 359.0, 280.0]",0.9422818976598154,TP
000098,Car,"[345.19, 190.11, 424.96, 240.49]","[347.0, 191.0, 424.0, 241.0]",0.9390469282217179,TP
000098,Car,"[744.38, 186.34, 780.79, 207.95]","[747.0, 186.0, 778.0, 208.0]",0.8385298921618342,TP
000098,Car,"[824.37, 183.27, 852.3, 198.54]",,0.0,FN
000099,Car,"[0.0, 192.19, 334.16, 374.0]","[0.0, 200.0, 322.0, 371.0]",0.9063162211463986,TP
000099,Car,"[846.35, 184.06, 1241.0, 374.0]","[860.0, 187.0, 1241.0, 370.0]",0.9301382936866939,TP
000099,Car,"[311.03, 166.77, 473.94, 282.46]","[319.0, 169.0, 467.0, 279.0]",0.8637952982571355,TP
000099,Car,"[476.22, 175.94, 570.51, 241.53]","[477.0, 177.0, 570.0, 239.0]",0.9323336763047108,TP
000099,Car,"[760.24, 178.07, 894.06, 277.07]","[763.0, 182.0, 888.0, 269.0]",0.8208674700977799,TP
000099,Car,"[749.22, 179.42, 821.9, 244.62]","[749.0, 178.0, 803.0, 244.0]",0.7191269315480401,TP
000099,Car,"[635.86, 176.79, 705.58, 216.29]","[637.0, 171.0, 705.0, 213.0]",0.782257295895999,TP
000099,Car,,"[904.0, 153.0, 970.0, 196.0]",0.0,FP
000099,Car,,"[735.0, 167.0, 767.0, 188.0]",0.0,FP
000099,Car,,"[967.0, 152.0, 1005.0, 192.0]",0.0,FP
000100,Cyclist,"[684.31, 165.66, 710.23, 242.31]","[684.0, 180.0, 709.0, 229.0]",0.604313377203718,TP
000100,Pedestrian,"[359.32, 182.26, 400.32, 285.85]","[360.0, 183.0, 399.0, 283.0]",0.9182541868859172,TP
000100,Car,"[19.88, 179.87, 206.64, 238.0]",,0.0,FN
